"user","artist","count"
5543,64502,1
419,3302,1
375,25922,1
477,56025,1
312,23735,1
384,498,1
337,23838,1
316,36831,1
426,37039,1
405,40100,1
7,11658,1
3993,48518,1
312,23739,1
512,52236,1
148,19948,1
4350,30801,1
186,43216,1
7,62971,1
7,4740,1
186,25110,1
30,25727,1
148,2249,1
4350,59556,1
7,19695,1
7414,65646,1
292,27777,1
356,27034,1
431,36405,1
186,39356,1
14,31550,1
504,47843,1
431,49514,1
5543,56783,1
431,45293,1
186,21933,1
431,36126,1
8100,65719,1
330,60037,1
314,22601,1
186,69133,1
186,49309,1
12,399,1
8244,68950,1
479,59344,1
7,38858,1
107,18971,1
330,66869,1
3993,55498,1
479,66391,1
512,52257,1
418,37775,1
330,64861,1
4480,61557,1
1,38666,1
51,13313,1
148,26116,1
479,36946,1
102,26389,1
375,37431,1
3993,58216,1
278,25072,1
284,25277,1
431,35734,1
7,21126,1
512,52280,1
330,68780,1
106,498,1
8611,67664,1
1,858,1
7,10269,1
285,498,1
5543,56748,1
5543,58587,1
186,41342,1
375,38700,1
416,37886,1
313,23055,1
512,52868,1
431,45509,1
100,11021,1
6970,61679,1
498,44366,1
186,26020,1
162,21197,1
14,19531,1
7,11288,1
375,32222,1
7086,4155,1
4350,57211,1
476,61835,1
356,28435,1
186,24953,1
30,30767,1
316,15458,1
121,162,1
139,19782,1
186,68368,1
426,30499,1
375,45173,1
186,21475,1
431,40527,1
431,44116,1
4350,56900,1
8244,67768,1
4033,50953,1
6970,62984,1
186,40710,1
512,56427,1
431,46480,1
375,43331,1
312,26329,1
6124,68266,1
330,60030,1
330,61046,1
4350,59057,1
4049,57669,1
1,1208,1
186,41892,1
476,66103,1
431,46955,1
426,37877,1
476,55136,1
313,23102,1
107,16028,1
3993,56112,1
512,52835,1
504,59610,1
512,52913,1
3993,48408,1
356,28647,1
403,31776,1
500,68669,1
7,58846,1
356,36806,1
476,64554,1
375,30410,1
213,9982,1
313,35774,1
102,32156,1
312,22582,1
333,14944,1
375,43317,1
4049,58383,1
512,46260,1
375,34076,1
102,16654,1
512,45405,1
375,54573,1
102,15904,1
1,1334,1
7,4956,1
186,31157,1
186,20254,1
1616,30228,1
7,11300,1
476,47979,1
186,44242,1
186,25763,1
186,58966,1
375,38524,1
500,29283,1
1,4595,1
1,23498,1
292,498,1
186,54892,1
4480,61800,1
431,46568,1
430,63731,1
313,34273,1
521,57709,1
464,39729,1
479,62800,1
498,45083,1
186,23248,1
431,41398,1
337,23831,1
146,20610,1
504,64536,1
330,51237,1
438,37924,1
313,35781,1
7,3680,1
18,29252,1
337,24101,1
476,3927,1
7,17640,1
431,24971,1
4350,59268,1
186,35954,1
6855,65987,1
512,56537,1
186,45581,1
375,23972,1
8244,67655,1
512,52258,1
312,30500,1
5889,60869,1
1616,48121,1
1,4101,1
124,15514,1
512,56487,1
500,50555,1
102,29930,1
132,19747,1
330,3297,1
3993,56130,1
476,66406,1
477,54748,1
4480,39040,1
476,44907,1
7,35491,1
431,49047,1
4480,66319,1
3993,64870,1
432,33877,1
146,20370,1
504,69219,1
330,59031,1
311,769,1
375,33169,1
186,41772,1
5543,63722,1
375,46041,1
498,45093,1
267,4155,1
330,49881,1
57,498,1
8244,66972,1
148,20239,1
148,20429,1
186,62400,1
3993,53736,1
105,11194,1
512,51504,1
186,37309,1
30,4667,1
375,38612,1
186,68683,1
481,39218,1
186,24723,1
186,36881,1
186,25655,1
356,28851,1
498,47431,1
1,37749,1
148,20017,1
186,21732,1
6118,49431,1
8267,67225,1
4350,59055,1
3993,48236,1
426,35219,1
512,56547,1
8244,67071,1
368,32228,1
311,26353,1
330,43015,1
501,4155,1
356,39840,1
431,36595,1
132,20945,1
375,30333,1
479,38525,1
498,53219,1
7,41780,1
4033,48922,1
186,43319,1
3993,51717,1
102,55153,1
316,32219,1
313,31734,1
4049,61573,1
479,38236,1
12,182,1
186,66787,1
330,55321,1
512,52461,1
330,4669,1
3993,48200,1
31,26695,1
186,24727,1
186,24701,1
123,10946,1
3993,64957,1
418,40661,1
3993,53803,1
500,51080,1
186,26032,1
431,26824,1
431,50495,1
431,34489,1
316,15410,1
107,19576,1
472,39909,1
5889,64402,1
330,51224,1
316,367,1
6855,69680,1
512,45403,1
431,41016,1
405,40098,1
5543,63938,1
8244,66813,1
146,20365,1
8100,65445,1
3993,48512,1
6124,60306,1
186,11279,1
162,617,1
30,20310,1
431,28058,1
298,28623,1
186,25658,1
476,22495,1
186,23980,1
124,18895,1
503,42132,1
5112,57426,1
426,39859,1
426,34688,1
205,24211,1
316,4367,1
132,21022,1
358,27326,1
30,5180,1
5889,64808,1
79,9772,1
431,24754,1
123,19363,1
476,3634,1
476,33032,1
500,65285,1
6124,60301,1
3993,55064,1
431,47806,1
476,7551,1
375,38681,1
3993,62629,1
420,45314,1
4350,61196,1
186,30683,1
4480,63431,1
4033,49560,1
4350,60737,1
479,60366,1
431,39594,1
5889,59880,1
186,31098,1
30,59132,1
431,39350,1
316,32725,1
431,52661,1
186,45866,1
186,21541,1
5543,46499,1
186,46342,1
3993,56036,1
426,55729,1
186,27524,1
356,40634,1
477,47281,1
4350,60605,1
431,36241,1
431,50698,1
418,40273,1
419,36043,1
431,45810,1
356,30350,1
186,29426,1
186,21586,1
124,19605,1
375,33114,1
498,43822,1
431,36145,1
205,6995,1
356,37089,1
375,31487,1
4350,56265,1
30,54458,1
476,3665,1
316,8714,1
230,22856,1
6855,65435,1
8244,68025,1
30,47681,1
330,27084,1
431,34136,1
186,22964,1
375,43323,1
4480,25164,1
330,24391,1
498,43944,1
186,43736,1
316,40442,1
476,43408,1
316,33047,1
5889,60239,1
30,4388,1
3993,63071,1
500,65306,1
330,7866,1
512,45498,1
313,30815,1
431,39404,1
356,32550,1
5543,63913,1
498,52832,1
431,36119,1
485,35798,1
186,28050,1
3993,53217,1
18,1874,1
431,35472,1
313,34992,1
375,31462,1
313,23057,1
472,41775,1
356,27057,1
476,4575,1
500,28057,1
123,20389,1
431,48064,1
498,47331,1
1,19595,1
477,63773,1
313,23556,1
186,57640,1
438,27515,1
521,40240,1
316,23427,1
148,20454,1
5889,65516,1
186,27434,1
431,47604,1
4033,48766,1
431,39766,1
41,22047,1
368,32764,1
498,43782,1
316,67239,1
66,18176,1
496,41438,1
148,20714,1
4033,49011,1
5889,60820,1
368,32747,1
186,26662,1
186,23982,1
7086,24918,1
5775,57704,1
426,59317,1
6150,4155,1
443,29951,1
330,25047,1
477,49960,1
3993,53465,1
360,28762,1
5889,65160,1
433,35616,1
472,49410,1
186,1322,1
186,66949,1
316,14352,1
431,42280,1
472,23732,1
512,52214,1
4350,59733,1
477,63677,1
4350,56992,1
512,51267,1
3993,50885,1
476,45183,1
431,34394,1
298,22454,1
39,8828,1
431,39882,1
433,4155,1
3993,63513,1
30,30895,1
8244,67643,1
498,52831,1
186,26897,1
419,35995,1
37,19373,1
316,35083,1
8100,65757,1
7,42262,1
426,39938,1
316,24879,1
512,52279,1
5889,60182,1
5775,57716,1
186,33304,1
330,12719,1
356,41466,1
8244,68055,1
477,65035,1
3993,53478,1
5889,68371,1
4049,40920,1
433,35335,1
477,46070,1
316,39385,1
186,21459,1
8244,69091,1
500,67625,1
8100,65447,1
7,63767,1
479,40499,1
316,37878,1
375,39292,1
316,65702,1
476,51088,1
107,10923,1
431,40028,1
3993,48377,1
3993,50971,1
186,51671,1
507,4155,1
352,26072,1
30,28767,1
30,3918,1
479,44433,1
7,62000,1
3993,62366,1
431,34153,1
330,19393,1
30,2258,1
7,2427,1
3993,63310,1
477,57935,1
375,33135,1
6124,35256,1
14,31922,1
504,794,1
418,40257,1
438,38043,1
375,33759,1
6124,60352,1
512,56429,1
146,20811,1
186,24929,1
150,21227,1
330,53651,1
479,58399,1
4480,58328,1
186,46311,1
7,38839,1
186,68437,1
512,52753,1
356,31075,1
186,23197,1
41,22593,1
324,33081,1
330,64531,1
186,38794,1
1,11177,1
504,51777,1
292,22313,1
431,53989,1
431,46174,1
1,58778,1
356,29986,1
230,23458,1
3993,63087,1
186,68765,1
402,36783,1
324,25308,1
186,41343,1
521,55866,1
3993,60684,1
5889,60265,1
430,58114,1
3993,62364,1
431,43329,1
186,46352,1
186,37253,1
186,47219,1
8267,68390,1
186,46365,1
474,4155,1
330,22554,1
432,22509,1
186,26675,1
333,32401,1
5543,28886,1
186,56767,1
186,45361,1
132,6732,1
79,9582,1
316,67602,1
186,23132,1
31,5885,1
3993,69186,1
186,45820,1
472,41295,1
186,28763,1
313,22683,1
330,21153,1
500,61734,1
375,53608,1
3872,49840,1
311,26541,1
7,62288,1
330,61271,1
431,36695,1
316,68519,1
330,30757,1
431,53833,1
431,33844,1
324,25336,1
500,54201,1
330,14734,1
3993,50431,1
6855,69384,1
426,59324,1
476,32082,1
7,20997,1
431,39302,1
431,45805,1
186,21460,1
521,36753,1
1616,47268,1
7,10304,1
3993,55445,1
191,24403,1
316,65785,1
312,30089,1
186,55455,1
412,4155,1
186,27516,1
4049,58468,1
330,61128,1
444,4155,1
387,33015,1
7,5024,1
405,18886,1
455,41996,1
186,26014,1
7,19601,1
375,30456,1
30,3467,1
148,31479,1
1,4979,1
431,52593,1
477,63425,1
30,54463,1
148,26719,1
333,787,1
3993,54698,1
330,33704,1
4033,48847,1
431,39493,1
500,62730,1
186,62784,1
498,53301,1
8244,68343,1
405,38557,1
431,36113,1
7,41832,1
124,19610,1
5543,63159,1
356,28962,1
204,30009,1
330,30110,1
3993,50878,1
6700,61435,1
107,19785,1
132,20903,1
186,54410,1
476,63009,1
477,56204,1
8244,66988,1
316,20993,1
186,24272,1
3993,66499,1
521,46937,1
311,23585,1
30,59144,1
6855,61310,1
476,46321,1
191,11345,1
431,38141,1
3993,63091,1
148,20107,1
3993,50142,1
7,31968,1
298,25540,1
186,24586,1
14,30953,1
476,21276,1
31,41033,1
4350,56269,1
500,54418,1
186,24151,1
186,58242,1
7,6195,1
4480,54401,1
186,43173,1
7414,68460,1
186,58964,1
481,61623,1
4350,46876,1
8244,67467,1
148,12539,1
30,2860,1
148,27704,1
5889,61339,1
102,20797,1
8267,67708,1
330,14512,1
330,14942,1
3993,56302,1
298,27681,1
186,27142,1
5543,63998,1
330,21034,1
512,42719,1
8267,67490,1
375,50657,1
431,37956,1
316,25053,1
148,19950,1
205,25598,1
7,38811,1
132,19921,1
500,68253,1
186,65345,1
186,44032,1
57,8492,1
430,30003,1
3993,50074,1
132,20925,1
8100,29568,1
5889,61322,1
8244,69303,1
6970,63725,1
330,31862,1
186,3731,1
3993,69124,1
500,26423,1
4350,57986,1
330,5236,1
330,61248,1
186,37363,1
311,26218,1
7086,61847,1
186,68694,1
356,27065,1
186,65917,1
6855,65279,1
6658,60725,1
4033,50749,1
426,38212,1
124,8783,1
426,34740,1
375,46575,1
4350,57954,1
431,39603,1
124,17732,1
5775,30985,1
512,42475,1
500,66524,1
148,32152,1
3993,52023,1
186,24933,1
146,21050,1
186,68031,1
1,665,1
186,25921,1
186,25783,1
79,9560,1
426,36889,1
292,27862,1
8244,67468,1
3993,50531,1
186,24686,1
41,22206,1
5889,64411,1
3993,53098,1
477,44969,1
186,20388,1
4033,49574,1
3993,53389,1
186,46104,1
421,4155,1
431,35678,1
432,34231,1
405,4111,1
438,36430,1
186,13907,1
512,42756,1
431,39414,1
102,26604,1
41,22249,1
476,45411,1
148,27352,1
1616,48617,1
186,69525,1
4350,61199,1
7,69808,1
375,33206,1
186,29202,1
512,52229,1
330,1525,1
7,254,1
431,39326,1
6855,56174,1
8100,34193,1
431,46120,1
420,40599,1
316,32388,1
498,47084,1
102,15914,1
102,14423,1
148,20006,1
512,56433,1
1616,54278,1
3993,67918,1
186,22943,1
512,56420,1
333,31474,1
123,22378,1
431,34186,1
431,34625,1
146,20343,1
30,2850,1
356,31114,1
431,35519,1
431,39093,1
375,54587,1
479,50355,1
298,27562,1
1616,48131,1
46,3356,1
418,4115,1
375,36272,1
4033,48793,1
431,51007,1
1,848,1
7,5025,1
230,27656,1
124,15560,1
433,35994,1
330,28992,1
124,3632,1
504,18244,1
316,32323,1
512,42538,1
30,28749,1
387,63967,1
3993,69362,1
313,23058,1
3993,48560,1
5543,58613,1
124,19678,1
4049,55622,1
298,31689,1
500,63604,1
330,46194,1
431,45387,1
316,4820,1
186,26143,1
186,15812,1
330,59773,1
3993,51750,1
3993,50248,1
356,38341,1
102,21124,1
8100,65849,1
3993,54689,1
387,30005,1
8267,66676,1
330,69307,1
330,40386,1
186,29488,1
316,11385,1
500,34293,1
476,24107,1
8267,69213,1
316,67264,1
431,48227,1
432,4155,1
57,793,1
4480,65943,1
504,64567,1
498,45277,1
148,20029,1
3993,53148,1
431,36585,1
8724,36970,1
512,52859,1
3993,51964,1
375,47251,1
102,7355,1
3993,50904,1
41,22421,1
504,59844,1
186,48112,1
5889,61347,1
3993,52777,1
4688,54985,1
4350,57229,1
431,35069,1
4042,48931,1
30,4398,1
330,30726,1
107,18753,1
426,51779,1
430,58000,1
186,68424,1
4688,54981,1
186,46381,1
433,35495,1
476,31464,1
356,28551,1
500,61725,1
186,43750,1
186,23901,1
186,67343,1
3993,53110,1
431,39592,1
333,4326,1
3993,67136,1
330,23169,1
4480,59520,1
186,33591,1
8736,68184,1
148,32061,1
431,41505,1
313,22993,1
186,26853,1
132,4399,1
6118,59713,1
186,47499,1
6767,17887,1
431,33849,1
105,236,1
313,31764,1
3993,58513,1
7,31326,1
382,4155,1
4350,56611,1
7,63715,1
431,26639,1
330,21383,1
337,23713,1
330,59841,1
432,34901,1
102,16639,1
186,25983,1
4480,54229,1
31,6013,1
102,20637,1
7,68623,1
148,16542,1
504,59661,1
426,37769,1
186,23261,1
186,25919,1
3993,57976,1
431,45909,1
477,49987,1
6124,60291,1
477,58551,1
375,44728,1
426,54786,1
123,20738,1
102,14097,1
148,2460,1
375,43751,1
6700,61436,1
186,40769,1
311,26540,1
375,33220,1
121,3716,1
330,63205,1
7,4394,1
512,56513,1
8100,25164,1
3993,56123,1
4350,40527,1
186,55413,1
186,24721,1
5889,61055,1
431,39685,1
477,56688,1
186,69591,1
431,39922,1
316,31239,1
375,46523,1
30,2914,1
197,22871,1
479,49453,1
186,55230,1
330,24502,1
7,1737,1
479,69741,1
5543,56712,1
521,57091,1
356,29044,1
330,55173,1
504,45464,1
5889,65097,1
512,51843,1
7345,62541,1
430,68721,1
476,16280,1
186,45683,1
41,22285,1
356,29839,1
485,36574,1
186,25428,1
512,42353,1
356,31670,1
356,26431,1
30,1653,1
504,68619,1
148,2525,1
431,35141,1
191,18167,1
431,39977,1
4049,59827,1
30,5600,1
4350,58302,1
337,23781,1
30,4160,1
476,49902,1
431,42633,1
431,39804,1
298,31587,1
186,45114,1
485,40927,1
298,33292,1
5543,58606,1
477,66559,1
375,48588,1
438,37566,1
107,13759,1
375,46038,1
500,51079,1
186,44291,1
146,20081,1
521,66644,1
5889,64143,1
6855,69155,1
1,7345,1
512,42552,1
6166,67933,1
3993,66446,1
7,20555,1
375,49364,1
1616,50322,1
330,30194,1
330,69790,1
4480,58776,1
3993,66445,1
1616,54126,1
3993,50604,1
375,30257,1
3993,62404,1
5889,68304,1
479,61520,1
431,37516,1
374,27966,1
148,27079,1
186,45627,1
186,66092,1
375,47857,1
521,46549,1
375,44726,1
313,30932,1
330,28063,1
186,66951,1
3993,63039,1
431,41462,1
498,43836,1
30,2401,1
375,54838,1
79,9774,1
5889,64009,1
500,50439,1
375,46159,1
440,36501,1
30,30325,1
429,36834,1
1,21075,1
375,32871,1
186,23869,1
4480,54140,1
4350,57220,1
8244,66828,1
481,55514,1
431,47891,1
403,31779,1
512,52822,1
186,42208,1
479,40491,1
431,35571,1
12,428,1
394,35188,1
356,26474,1
375,44694,1
375,32959,1
298,31833,1
186,33816,1
330,30741,1
4780,43678,1
431,46007,1
186,42182,1
375,36841,1
14,12642,1
311,26634,1
6855,69318,1
504,55684,1
3993,62062,1
1616,50308,1
387,29631,1
186,21922,1
1616,38635,1
4480,54237,1
356,33513,1
1,210,1
316,67607,1
6970,62148,1
431,49063,1
476,42144,1
7,38844,1
512,56439,1
186,55798,1
186,69575,1
512,56422,1
431,22679,1
405,19740,1
330,55217,1
521,63098,1
512,42564,1
3993,53680,1
316,37194,1
316,66959,1
30,5683,1
4350,58427,1
430,57238,1
4033,49088,1
124,19652,1
79,9864,1
4480,59086,1
186,24629,1
186,27125,1
356,28233,1
479,48861,1
117,498,1
498,47538,1
430,48049,1
1,11388,1
7823,64553,1
477,66522,1
316,32437,1
186,69894,1
432,34100,1
7,4599,1
7,64682,1
3993,50422,1
4480,63422,1
186,46957,1
476,53372,1
431,39444,1
186,33543,1
311,26188,1
4350,59180,1
426,37760,1
6166,69288,1
3993,65313,1
4350,60600,1
521,49831,1
8,12697,1
7,19146,1
504,58293,1
30,2259,1
5543,64282,1
375,32866,1
521,35883,1
186,22889,1
5775,57829,1
186,43163,1
368,30249,1
476,15460,1
3993,52118,1
8267,69229,1
3993,55915,1
186,26803,1
3993,64947,1
330,24211,1
3993,65810,1
460,498,1
432,34387,1
4033,50952,1
374,27967,1
1616,50339,1
375,33743,1
186,26808,1
3743,368,1
315,4155,1
30,24527,1
5889,61403,1
3993,57365,1
375,45786,1
100,10983,1
477,57559,1
481,64319,1
498,47078,1
498,45071,1
41,22431,1
356,36617,1
37,19441,1
105,17989,1
375,38519,1
426,34609,1
3993,55579,1
5889,64420,1
123,20613,1
5889,64368,1
30,2267,1
5543,57336,1
8244,68142,1
4480,65841,1
4350,60770,1
498,43819,1
1,39755,1
313,32497,1
5889,59916,1
500,41944,1
375,48649,1
186,21964,1
1,1338,1
4780,55347,1
1,7635,1
3872,49941,1
311,26546,1
107,5162,1
6970,61663,1
6855,65276,1
438,37647,1
3993,55581,1
5889,65134,1
500,60573,1
330,20891,1
313,35900,1
3993,63961,1
431,25969,1
186,43588,1
405,9984,1
431,38102,1
3993,55300,1
186,23870,1
3993,53044,1
107,19510,1
430,27598,1
430,46408,1
431,46170,1
316,63927,1
520,498,1
356,39655,1
356,29585,1
132,21021,1
5889,60792,1
7823,64744,1
375,46573,1
3993,53701,1
512,52361,1
3993,66497,1
3993,55583,1
431,47945,1
186,21314,1
330,66688,1
30,20651,1
186,54888,1
512,52346,1
476,6398,1
375,40070,1
431,37540,1
3993,50883,1
480,40503,1
311,27293,1
186,6407,1
431,35517,1
512,45408,1
186,27153,1
375,25813,1
375,33622,1
186,22757,1
431,37730,1
298,25533,1
105,17329,1
431,39708,1
392,30916,1
116,14044,1
426,41927,1
431,34880,1
132,19844,1
431,36179,1
186,25654,1
148,2986,1
432,35246,1
186,39919,1
313,30923,1
132,15572,1
498,44792,1
500,67717,1
3993,52385,1
191,21757,1
3993,51931,1
4350,57273,1
330,39565,1
356,39652,1
431,36230,1
375,32717,1
356,39892,1
239,4155,1
102,20629,1
324,31170,1
313,23561,1
5889,60777,1
426,44759,1
51,17536,1
5889,65104,1
230,31623,1
148,19973,1
431,41103,1
4350,56962,1
3872,52509,1
476,62374,1
431,39416,1
186,23187,1
8724,69446,1
5889,65582,1
186,24732,1
5889,59949,1
4350,56828,1
298,34648,1
4480,61090,1
186,21810,1
431,49937,1
418,41849,1
12,184,1
477,51643,1
512,51651,1
7,2679,1
512,42729,1
330,24507,1
6166,61638,1
512,42829,1
1,20373,1
431,45491,1
498,44165,1
186,21447,1
186,28799,1
186,24894,1
3993,50152,1
482,41382,1
431,37530,1
3993,62074,1
479,60031,1
476,539,1
500,60288,1
356,38562,1
336,26063,1
1,1604,1
8244,68972,1
356,28357,1
205,4669,1
312,24972,1
431,45207,1
476,55043,1
375,44928,1
186,23327,1
3993,69770,1
107,18237,1
426,33815,1
330,30147,1
5543,63965,1
5889,60995,1
124,17589,1
8244,69074,1
41,22137,1
375,41791,1
330,30139,1
6855,65977,1
500,55547,1
4033,49698,1
313,29256,1
3993,63327,1
330,48981,1
375,31461,1
324,33300,1
312,26048,1
431,46061,1
5543,56773,1
3993,48172,1
186,43148,1
186,25992,1
3993,55536,1
186,22939,1
330,59602,1
512,56536,1
444,55268,1
186,38187,1
5889,60547,1
186,25487,1
7,11975,1
8100,66798,1
498,48745,1
512,42864,1
330,46637,1
132,20909,1
4480,62866,1
498,43894,1
3993,62498,1
186,25389,1
132,10270,1
316,18849,1
431,38945,1
431,36402,1
121,13969,1
107,18989,1
186,55788,1
3993,50098,1
330,69739,1
4350,59570,1
375,37779,1
500,64922,1
431,35716,1
316,12909,1
4350,30386,1
4049,55623,1
504,45032,1
431,40941,1
7414,66720,1
84,13170,1
330,61629,1
498,53296,1
498,49819,1
186,42170,1
405,39896,1
18,20117,1
186,44508,1
426,35863,1
186,33565,1
477,65344,1
438,36432,1
3993,56354,1
512,32566,1
481,63186,1
498,49217,1
8244,67021,1
472,32677,1
4480,55324,1
476,45187,1
431,37211,1
375,38713,1
186,58963,1
495,4155,1
375,35226,1
375,218,1
186,32666,1
1,57929,1
186,66304,1
431,35904,1
313,32645,1
3993,63305,1
5889,64469,1
7,5924,1
186,29459,1
18,28395,1
375,53934,1
479,50412,1
477,30796,1
3993,53648,1
479,59340,1
7823,64566,1
4546,54439,1
186,42185,1
311,26211,1
298,38673,1
430,59623,1
372,27810,1
420,45154,1
1,40853,1
186,39863,1
4049,57635,1
426,61723,1
485,40929,1
375,37806,1
426,36981,1
298,32351,1
481,60990,1
5889,59851,1
375,33187,1
186,27177,1
172,37739,1
356,28720,1
500,60672,1
3993,65384,1
368,29581,1
105,19300,1
1,53681,1
330,39393,1
186,24699,1
512,52389,1
3993,55112,1
438,36452,1
4350,56967,1
356,37119,1
313,23544,1
51,6608,1
5543,56772,1
324,24032,1
30,33715,1
148,20041,1
477,46521,1
420,44771,1
504,42076,1
477,61496,1
5889,60809,1
3993,49167,1
186,41911,1
186,32786,1
186,40793,1
7414,64727,1
30,24436,1
313,23383,1
298,22469,1
311,27134,1
485,41204,1
346,24450,1
504,57376,1
498,43855,1
3993,64847,1
5112,46248,1
461,35883,1
132,20882,1
375,47248,1
3993,65336,1
186,25188,1
311,26733,1
6855,69190,1
498,44341,1
431,39581,1
186,65300,1
148,27354,1
512,52800,1
375,32480,1
30,7029,1
186,28099,1
500,63837,1
8244,67656,1
5889,60822,1
5543,62381,1
4688,54993,1
432,35461,1
186,23410,1
186,23921,1
4484,4155,1
512,45476,1
443,31415,1
186,25510,1
337,23611,1
186,25384,1
431,46484,1
186,46319,1
431,30819,1
431,35054,1
4350,57216,1
330,15571,1
1616,54322,1
498,47505,1
3993,53084,1
330,25725,1
313,23373,1
512,56496,1
316,32398,1
3993,53461,1
356,30159,1
1,603,1
5543,65898,1
205,22225,1
8100,24145,1
356,28060,1
186,21603,1
512,56482,1
312,26372,1
438,37728,1
5889,61003,1
298,37763,1
186,26005,1
4480,54141,1
30,32713,1
94,10894,1
3993,56186,1
186,23883,1
426,62322,1
433,34335,1
5889,64489,1
375,39377,1
3993,53462,1
431,40576,1
186,5860,1
186,68875,1
3993,63493,1
7,20891,1
525,4155,1
356,40592,1
433,35379,1
337,23233,1
500,55555,1
512,42591,1
426,61954,1
30,3105,1
6855,69815,1
498,49141,1
316,40806,1
477,57699,1
186,45926,1
479,51560,1
3993,50927,1
375,38474,1
431,27430,1
311,26997,1
30,5205,1
500,63001,1
431,41167,1
375,44947,1
324,24019,1
5889,59941,1
146,12224,1
98,10913,1
186,24120,1
85,20115,1
7345,62750,1
186,54112,1
498,49173,1
431,42620,1
8724,47564,1
504,55695,1
3993,57483,1
186,68489,1
431,52645,1
107,19523,1
132,21946,1
6700,69481,1
476,68577,1
3993,53666,1
5889,65211,1
30,2239,1
1,7353,1
330,69755,1
479,62905,1
8244,67801,1
4480,55207,1
186,41394,1
479,40490,1
316,31917,1
6970,63012,1
186,24919,1
7414,65653,1
504,68732,1
171,4155,1
3993,55298,1
485,41087,1
440,498,1
316,69477,1
431,38898,1
230,31592,1
313,31400,1
3993,63490,1
431,47647,1
356,29843,1
4350,60747,1
5889,64702,1
375,33095,1
333,28745,1
336,27162,1
498,43792,1
337,23849,1
431,46925,1
3993,55952,1
418,39829,1
431,36105,1
481,41713,1
438,37726,1
426,35874,1
3993,51719,1
433,34926,1
512,45442,1
30,30626,1
1,38863,1
1,3911,1
4350,57260,1
186,25036,1
500,57343,1
3993,48905,1
476,69353,1
375,35348,1
30,3734,1
316,13476,1
476,59704,1
3872,36745,1
420,35687,1
330,25888,1
476,11727,1
419,36853,1
123,22083,1
4688,55031,1
1616,54130,1
316,13303,1
479,44290,1
3993,57577,1
316,39642,1
312,24958,1
7,20995,1
498,46725,1
6855,68509,1
118,4155,1
186,59239,1
4350,56978,1
5889,68377,1
3993,64898,1
479,58576,1
3993,54676,1
3993,50061,1
5889,60156,1
431,39067,1
431,35429,1
352,25139,1
477,63787,1
3993,66601,1
211,22109,1
4350,57228,1
368,27721,1
124,19403,1
230,31513,1
3993,56089,1
4279,50958,1
1,37832,1
3993,53688,1
431,47180,1
3993,67736,1
498,44809,1
504,53703,1
498,46738,1
403,31778,1
5889,64705,1
479,55803,1
112,498,1
312,24951,1
3993,56125,1
476,45564,1
500,45203,1
375,33664,1
186,64995,1
472,39938,1
432,34918,1
3993,58730,1
186,68921,1
5889,60484,1
418,47651,1
186,27103,1
79,9540,1
105,18003,1
316,4615,1
330,62341,1
191,27593,1
186,24778,1
102,15958,1
7,67307,1
476,34915,1
431,40903,1
330,23874,1
186,45358,1
330,20015,1
30,2919,1
3993,56853,1
438,37705,1
330,64637,1
186,41914,1
161,7349,1
186,22833,1
316,21587,1
5112,64804,1
148,17463,1
6124,67089,1
5889,60445,1
330,30759,1
500,63199,1
432,35274,1
432,34771,1
6855,69042,1
8267,67699,1
107,15483,1
3993,56965,1
4546,32143,1
330,40933,1
186,43172,1
405,39764,1
186,23942,1
216,498,1
3993,63330,1
431,49057,1
1,39983,1
84,10625,1
186,44039,1
431,39015,1
7,32468,1
431,43646,1
186,27508,1
197,21998,1
356,37083,1
186,28474,1
375,46858,1
438,37657,1
3993,62424,1
512,52721,1
512,52708,1
479,28076,1
481,57861,1
3993,56559,1
4480,54394,1
405,33440,1
186,28607,1
431,46039,1
431,43540,1
186,23885,1
512,56475,1
3993,51700,1
431,44533,1
375,36876,1
186,31213,1
431,28752,1
278,22660,1
3993,68331,1
186,56691,1
4480,61156,1
5112,59673,1
4780,47354,1
330,25940,1
375,26656,1
477,61615,1
3993,48513,1
375,54836,1
30,3532,1
186,24428,1
504,50711,1
316,34418,1
333,32592,1
330,49891,1
498,45247,1
316,37391,1
5543,62742,1
3993,67748,1
431,44576,1
6124,38128,1
3993,54678,1
186,45674,1
41,22189,1
358,27334,1
476,64045,1
7345,62649,1
479,65693,1
356,29011,1
426,38030,1
186,53885,1
330,51522,1
431,35718,1
3993,53385,1
7,3062,1
186,62028,1
512,42717,1
79,9835,1
432,34914,1
4049,55611,1
3993,53424,1
5889,64165,1
186,67033,1
30,4385,1
330,23919,1
3993,48520,1
186,24785,1
313,23374,1
504,61000,1
30,30845,1
4350,57267,1
330,2173,1
3993,48494,1
186,25297,1
375,39299,1
5889,60696,1
30,3349,1
4761,55283,1
284,33833,1
418,15409,1
1,19399,1
298,27675,1
498,45106,1
3993,53578,1
298,27261,1
431,34783,1
330,28066,1
6124,66329,1
148,27858,1
4049,25643,1
512,51875,1
390,30156,1
426,42161,1
37,7585,1
186,24253,1
186,54076,1
4033,48910,1
438,37417,1
79,9870,1
375,43493,1
186,24788,1
426,56934,1
476,47978,1
102,28955,1
230,26842,1
375,48608,1
312,24967,1
186,24648,1
375,53917,1
431,35407,1
370,30516,1
7,11286,1
186,66275,1
375,30527,1
498,44337,1
3993,63519,1
4480,54195,1
431,42655,1
477,67758,1
316,5643,1
